"booking_service_id","booking_id","service_id","quantity","unit_price_inr","base_amount_inr","gst_amount_inr","total_price_inr","service_date","service_time","status","staff_assigned","special_instructions","guest_rating","guest_feedback","created_at","updated_at"
"BS000613","IND000407","SVC0287",5,"6457.08","32285.40","5811.37","38096.77","2025-08-22","12:04:00","Confirmed","EMP0626","Traditional setup",4,"Good service","2025-08-21 23:06:40","2025-08-22 18:06:40"
"BS000614","IND001422","SVC0187",2,"7351.63","14703.26","2646.59","17349.85","2025-08-01","22:59:00","Pending","EMP0532","Group service",3,NULL,"2025-07-30 08:06:40","2025-08-01 18:06:40"
"BS000615","IND001582","SVC0268",5,"3986.87","19934.35","3588.18","23522.53","2025-10-10","08:11:00","In Progress","EMP0400","Late evening service",NULL,NULL,"2025-10-09 07:06:40","2025-10-10 18:06:40"
"BS000616","IND001718","SVC0192",1,"7740.70","7740.70","1393.33","9134.03","2025-06-22","23:21:00","In Progress","EMP0691","Vegetarian preference",NULL,"Excellent service","2025-06-20 19:06:40","2025-06-22 18:06:40"
"BS000617","IND002604","SVC0211",2,"7273.82","14547.64","2618.58","17166.22","2025-08-24","09:27:00","Cancelled","EMP0004","Traditional setup",4,"Excellent service","2025-08-24 17:06:40","2025-08-24 18:06:40"
"BS000618","IND002122","SVC0124",2,"3250.88","6501.76","1170.32","7672.08","2025-08-24","18:52:00","Pending","EMP0397","Extra towels requested",3,NULL,"2025-08-22 10:06:40","2025-08-24 18:06:40"
"BS000619","IND001930","SVC0274",4,"4758.50","19034.00","3426.12","22460.12","2025-10-12","20:10:00","In Progress","EMP0511","Group service",NULL,"Satisfied","2025-10-11 21:06:40","2025-10-12 18:06:40"
"BS000620","IND000416","SVC0288",2,"6517.62","13035.24","2346.34","15381.58","2025-08-06","14:13:00","Completed","EMP0652","Late evening service",4,"Highly recommended","2025-08-06 09:06:40","2025-08-06 18:06:40"
"BS000621","IND002719","SVC0003",1,"7279.10","7279.10","1310.24","8589.34","2025-09-21","12:37:00","Pending","EMP0245","Traditional setup",NULL,"Good service","2025-09-18 18:06:40","2025-09-21 18:06:40"
"BS000622","IND004423","SVC0211",2,"666.58","1333.16","239.97","1573.13","2025-06-27","07:48:00","In Progress","EMP0094","Traditional setup",3,NULL,"2025-06-25 06:06:40","2025-06-27 18:06:40"
"BS000623","IND000442","SVC0052",1,"716.37","716.37","128.95","845.32","2025-09-20","12:04:00","In Progress","EMP0077","Private session",3,"Very good experience","2025-09-19 03:06:40","2025-09-20 18:06:40"
"BS000624","IND000878","SVC0205",2,"2620.68","5241.36","943.44","6184.80","2025-08-14","14:39:00","Completed","EMP0404","No spicy food",NULL,"Satisfied","2025-08-12 23:06:40","2025-08-14 18:06:40"
"BS000625","IND004298","SVC0287",4,"6454.07","25816.28","4646.93","30463.21","2025-09-02","16:34:00","Cancelled","EMP0625","English speaking staff",NULL,NULL,"2025-09-02 03:06:40","2025-09-02 18:06:40"
"BS000626","IND000613","SVC0242",3,"6646.11","19938.33","3588.90","23527.23","2025-07-10","06:40:00","Completed","EMP0042","Early morning service",NULL,"Excellent service","2025-07-08 06:06:40","2025-07-10 18:06:40"
"BS000627","IND003346","SVC0271",3,"665.03","1995.09","359.12","2354.21","2025-07-26","21:11:00","Pending","EMP0682","Traditional setup",3,"Outstanding","2025-07-25 23:06:40","2025-07-26 18:06:40"
"BS000628","IND000827","SVC0094",5,"4627.42","23137.10","4164.68","27301.78","2025-08-13","15:14:00","Completed","EMP0553","English speaking staff",NULL,"Excellent service","2025-08-12 23:06:40","2025-08-13 18:06:40"
"BS000629","IND002130","SVC0200",2,"3431.37","6862.74","1235.29","8098.03","2025-07-14","15:36:00","Cancelled","EMP0136","None",NULL,"Satisfied","2025-07-12 05:06:40","2025-07-14 18:06:40"
"BS000630","IND004060","SVC0204",4,"267.78","1071.12","192.80","1263.92","2025-10-04","10:25:00","Confirmed","EMP0480","Early morning service",3,"Good service","2025-10-01 21:06:40","2025-10-04 18:06:40"
"BS000631","IND004522","SVC0255",3,"6944.06","20832.18","3749.79","24581.97","2025-07-04","21:20:00","Completed","EMP0093","Call before arrival",5,"Average experience","2025-07-03 04:06:40","2025-07-04 18:06:40"
"BS000632","IND002250","SVC0297",5,"4764.16","23820.80","4287.74","28108.54","2025-07-28","07:47:00","Pending","EMP0553","None",5,NULL,"2025-07-27 09:06:40","2025-07-28 18:06:40"
"BS000633","IND001429","SVC0066",5,"798.89","3994.45","719.00","4713.45","2025-07-02","14:11:00","Confirmed","EMP0205","Late evening service",5,"Highly recommended","2025-06-29 19:06:40","2025-07-02 18:06:40"
"BS000634","IND003027","SVC0228",5,"4712.26","23561.30","4241.03","27802.33","2025-09-16","17:54:00","In Progress","EMP0679","None",NULL,"Satisfied","2025-09-16 10:06:40","2025-09-16 18:06:40"
"BS000635","IND001454","SVC0217",5,"5065.71","25328.55","4559.14","29887.69","2025-07-17","09:54:00","Completed","EMP0389","English speaking staff",3,"Average experience","2025-07-16 06:06:40","2025-07-17 18:06:40"
"BS000636","IND002045","SVC0245",5,"5898.79","29493.95","5308.91","34802.86","2025-06-22","14:33:00","Confirmed","EMP0371","Traditional setup",NULL,"Satisfied","2025-06-22 09:06:40","2025-06-22 18:06:40"
"BS000637","IND004240","SVC0162",5,"7510.51","37552.55","6759.46","44312.01","2025-08-09","22:14:00","Completed","EMP0211","No spicy food",4,"Outstanding","2025-08-07 13:06:40","2025-08-09 18:06:40"
"BS000638","IND001652","SVC0126",4,"5355.74","21422.96","3856.13","25279.09","2025-07-25","21:45:00","In Progress","EMP0099","Group service",NULL,"Excellent service","2025-07-24 06:06:40","2025-07-25 18:06:40"
"BS000639","IND002300","SVC0300",5,"2988.69","14943.45","2689.82","17633.27","2025-08-08","18:14:00","Cancelled","EMP0139","No spicy food",4,"Good service","2025-08-08 05:06:40","2025-08-08 18:06:40"
"BS000640","IND003660","SVC0297",2,"2284.66","4569.32","822.48","5391.80","2025-10-10","12:26:00","In Progress","EMP0554","Vegetarian preference",3,"Satisfied","2025-10-08 21:06:40","2025-10-10 18:06:40"
"BS000641","IND004392","SVC0109",1,"7795.29","7795.29","1403.15","9198.44","2025-08-14","10:47:00","Confirmed","EMP0391","Private session",4,"Excellent service","2025-08-12 14:06:40","2025-08-14 18:06:40"
"BS000642","IND001724","SVC0143",5,"6150.99","30754.95","5535.89","36290.84","2025-08-24","07:01:00","Completed","EMP0137","Call before arrival",NULL,"Outstanding","2025-08-22 21:06:40","2025-08-24 18:06:40"
"BS000643","IND003436","SVC0282",5,"6417.40","32087.00","5775.66","37862.66","2025-06-30","09:02:00","Cancelled","EMP0618","Late evening service",3,"Very good experience","2025-06-28 19:06:40","2025-06-30 18:06:40"
"BS000644","IND002075","SVC0080",2,"4284.44","8568.88","1542.40","10111.28","2025-08-12","18:31:00","Cancelled","EMP0485","English speaking staff",5,"Average experience","2025-08-11 16:06:40","2025-08-12 18:06:40"
"BS000645","IND000443","SVC0133",5,"2887.01","14435.05","2598.31","17033.36","2025-10-06","07:54:00","Completed","EMP0763","Hindi speaking staff",NULL,"Good service","2025-10-04 13:06:40","2025-10-06 18:06:40"
"BS000646","IND002455","SVC0157",4,"2849.98","11399.92","2051.99","13451.91","2025-09-22","23:44:00","In Progress","EMP0064","English speaking staff",5,NULL,"2025-09-19 19:06:40","2025-09-22 18:06:40"
"BS000647","IND001770","SVC0070",2,"1894.24","3788.48","681.93","4470.41","2025-07-18","23:14:00","Completed","EMP0672","Extra towels requested",4,"Highly recommended","2025-07-16 11:06:40","2025-07-18 18:06:40"
"BS000648","IND002052","SVC0200",3,"3465.41","10396.23","1871.32","12267.55","2025-07-30","18:39:00","Confirmed","EMP0266","None",NULL,"Very good experience","2025-07-29 08:06:40","2025-07-30 18:06:40"
"BS000649","IND000694","SVC0059",5,"5433.09","27165.45","4889.78","32055.23","2025-08-25","19:55:00","Pending","EMP0335","English speaking staff",3,"Excellent service","2025-08-23 16:06:40","2025-08-25 18:06:40"
"BS000650","IND000644","SVC0237",4,"1062.42","4249.68","764.94","5014.62","2025-06-29","08:50:00","In Progress","EMP0497","No spicy food",4,"Satisfied","2025-06-27 21:06:40","2025-06-29 18:06:40"
"BS000651","IND004124","SVC0214",4,"7800.28","31201.12","5616.20","36817.32","2025-08-02","09:42:00","Completed","EMP0057","No spicy food",3,"Average experience","2025-08-02 00:06:40","2025-08-02 18:06:40"
"BS000652","IND002206","SVC0277",1,"981.05","981.05","176.59","1157.64","2025-08-07","21:45:00","Cancelled","EMP0230","Early morning service",NULL,"Average experience","2025-08-07 13:06:40","2025-08-07 18:06:40"
"BS000653","IND000148","SVC0013",2,"2339.81","4679.62","842.33","5521.95","2025-08-28","09:52:00","Cancelled","EMP0415","Quiet service please",3,"Average experience","2025-08-27 09:06:40","2025-08-28 18:06:40"
"BS000654","IND002582","SVC0068",1,"1159.05","1159.05","208.63","1367.68","2025-10-06","19:34:00","In Progress","EMP0273","Call before arrival",4,NULL,"2025-10-05 03:06:40","2025-10-06 18:06:40"
"BS000655","IND000966","SVC0005",2,"4486.95","8973.90","1615.30","10589.20","2025-06-21","07:17:00","Pending","EMP0665","Quiet service please",5,"Highly recommended","2025-06-20 12:06:40","2025-06-21 18:06:40"
"BS000656","IND002298","SVC0220",4,"2826.03","11304.12","2034.74","13338.86","2025-10-08","10:25:00","Pending","EMP0205","None",NULL,"Excellent service","2025-10-06 14:06:40","2025-10-08 18:06:40"
"BS000657","IND002422","SVC0069",2,"4562.70","9125.40","1642.57","10767.97","2025-08-02","17:08:00","Confirmed","EMP0446","No spicy food",5,"Excellent service","2025-07-31 06:06:40","2025-08-02 18:06:40"
"BS000658","IND003250","SVC0228",3,"7625.18","22875.54","4117.60","26993.14","2025-08-13","21:18:00","Confirmed","EMP0134","English speaking staff",4,"Outstanding","2025-08-11 06:06:40","2025-08-13 18:06:40"
"BS000659","IND001313","SVC0271",4,"4007.56","16030.24","2885.44","18915.68","2025-07-06","09:03:00","In Progress","EMP0085","Traditional setup",NULL,"Very good experience","2025-07-06 08:06:40","2025-07-06 18:06:40"
"BS000660","IND000785","SVC0153",4,"6018.70","24074.80","4333.46","28408.26","2025-08-17","20:56:00","In Progress","EMP0666","English speaking staff",5,NULL,"2025-08-15 23:06:40","2025-08-17 18:06:40"
"BS000661","IND003019","SVC0282",2,"7119.83","14239.66","2563.14","16802.80","2025-06-28","17:07:00","Completed","EMP0098","English speaking staff",4,"Outstanding","2025-06-26 00:06:40","2025-06-28 18:06:40"
"BS000662","IND004604","SVC0115",3,"6484.76","19454.28","3501.77","22956.05","2025-08-02","17:57:00","In Progress","EMP0676","Hindi speaking staff",4,"Outstanding","2025-07-30 20:06:40","2025-08-02 18:06:40"
"BS000663","IND000679","SVC0081",3,"6828.37","20485.11","3687.32","24172.43","2025-09-23","14:09:00","Confirmed","EMP0146","Quiet service please",4,NULL,"2025-09-23 08:06:40","2025-09-23 18:06:40"
"BS000664","IND003919","SVC0241",1,"7471.83","7471.83","1344.93","8816.76","2025-08-01","10:04:00","Completed","EMP0123","No spicy food",3,NULL,"2025-07-31 18:06:40","2025-08-01 18:06:40"
"BS000665","IND001704","SVC0068",3,"6712.93","20138.79","3624.98","23763.77","2025-10-04","22:36:00","Pending","EMP0109","Vegetarian preference",NULL,"Satisfied","2025-10-04 09:06:40","2025-10-04 18:06:40"
"BS000666","IND001564","SVC0080",1,"7694.39","7694.39","1384.99","9079.38","2025-08-03","23:57:00","In Progress","EMP0637","Late evening service",NULL,"Satisfied","2025-08-02 04:06:40","2025-08-03 18:06:40"
"BS000667","IND004508","SVC0236",2,"3998.94","7997.88","1439.62","9437.50","2025-06-25","15:35:00","Pending","EMP0353","No spicy food",NULL,NULL,"2025-06-25 16:06:40","2025-06-25 18:06:40"
"BS000668","IND001660","SVC0154",3,"6314.56","18943.68","3409.86","22353.54","2025-08-16","18:15:00","Cancelled","EMP0159","English speaking staff",4,"Outstanding","2025-08-14 22:06:40","2025-08-16 18:06:40"
"BS000669","IND002867","SVC0274",3,"6709.85","20129.55","3623.32","23752.87","2025-08-08","17:15:00","In Progress","EMP0439","Early morning service",5,"Very good experience","2025-08-08 04:06:40","2025-08-08 18:06:40"
"BS000670","IND002498","SVC0168",5,"1850.46","9252.30","1665.41","10917.71","2025-08-05","11:11:00","Cancelled","EMP0685","Early morning service",4,"Outstanding","2025-08-04 09:06:40","2025-08-05 18:06:40"
"BS000671","IND003649","SVC0219",1,"5225.09","5225.09","940.52","6165.61","2025-10-13","22:43:00","Completed","EMP0368","Hindi speaking staff",NULL,"Very good experience","2025-10-11 20:06:40","2025-10-13 18:06:40"
"BS000672","IND000668","SVC0266",4,"3361.62","13446.48","2420.37","15866.85","2025-10-12","16:52:00","Cancelled","EMP0387","Hindi speaking staff",5,"Satisfied","2025-10-12 02:06:40","2025-10-12 18:06:40"
"BS000673","IND001110","SVC0088",4,"7395.12","29580.48","5324.49","34904.97","2025-09-30","19:51:00","In Progress","EMP0240","Private session",NULL,"Outstanding","2025-09-29 01:06:40","2025-09-30 18:06:40"
"BS000674","IND002724","SVC0038",2,"5118.29","10236.58","1842.58","12079.16","2025-08-04","15:58:00","Confirmed","EMP0325","Extra towels requested",5,"Outstanding","2025-08-04 15:06:40","2025-08-04 18:06:40"
"BS000675","IND000921","SVC0073",4,"4239.86","16959.44","3052.70","20012.14","2025-10-09","08:10:00","Completed","EMP0794","No spicy food",3,"Excellent service","2025-10-08 16:06:40","2025-10-09 18:06:40"
"BS000676","IND002201","SVC0238",3,"3527.99","10583.97","1905.11","12489.08","2025-09-06","18:41:00","Pending","EMP0117","Private session",3,"Outstanding","2025-09-05 23:06:40","2025-09-06 18:06:40"
"BS000677","IND000951","SVC0190",1,"6317.98","6317.98","1137.24","7455.22","2025-09-10","11:10:00","Cancelled","EMP0721","Late evening service",3,"Excellent service","2025-09-09 08:06:40","2025-09-10 18:06:40"
"BS000678","IND000008","SVC0065",3,"6371.50","19114.50","3440.61","22555.11","2025-09-12","09:53:00","Cancelled","EMP0659","Vegetarian preference",NULL,"Average experience","2025-09-11 22:06:40","2025-09-12 18:06:40"
"BS000679","IND002156","SVC0240",2,"1180.83","2361.66","425.10","2786.76","2025-08-04","10:58:00","Cancelled","EMP0708","Group service",3,"Average experience","2025-08-03 14:06:40","2025-08-04 18:06:40"
"BS000680","IND001463","SVC0149",5,"2858.08","14290.40","2572.27","16862.67","2025-07-02","21:51:00","Completed","EMP0074","Quiet service please",NULL,"Satisfied","2025-07-02 06:06:40","2025-07-02 18:06:40"
"BS000681","IND001355","SVC0134",5,"390.02","1950.10","351.02","2301.12","2025-09-27","23:17:00","In Progress","EMP0114","Traditional setup",4,"Excellent service","2025-09-27 15:06:40","2025-09-27 18:06:40"
"BS000682","IND001662","SVC0054",1,"6399.57","6399.57","1151.92","7551.49","2025-09-04","22:03:00","Cancelled","EMP0547","None",3,"Outstanding","2025-09-02 17:06:40","2025-09-04 18:06:40"
"BS000683","IND002646","SVC0195",4,"1352.82","5411.28","974.03","6385.31","2025-08-17","15:33:00","In Progress","EMP0019","Vegetarian preference",3,"Satisfied","2025-08-15 07:06:40","2025-08-17 18:06:40"
"BS000684","IND004222","SVC0214",4,"288.96","1155.84","208.05","1363.89","2025-06-28","23:43:00","Pending","EMP0769","Vegetarian preference",3,"Highly recommended","2025-06-27 20:06:40","2025-06-28 18:06:40"
"BS000685","IND004988","SVC0053",2,"1681.50","3363.00","605.34","3968.34","2025-07-18","19:02:00","In Progress","EMP0370","Quiet service please",4,"Highly recommended","2025-07-16 01:06:40","2025-07-18 18:06:40"
"BS000686","IND003083","SVC0086",1,"4284.61","4284.61","771.23","5055.84","2025-08-18","19:33:00","Pending","EMP0027","Quiet service please",5,NULL,"2025-08-18 14:06:40","2025-08-18 18:06:40"
"BS000687","IND000914","SVC0064",3,"4988.11","14964.33","2693.58","17657.91","2025-09-07","07:03:00","In Progress","EMP0706","Extra towels requested",3,"Highly recommended","2025-09-04 22:06:40","2025-09-07 18:06:40"
"BS000688","IND001138","SVC0181",5,"978.67","4893.35","880.80","5774.15","2025-09-10","11:56:00","In Progress","EMP0638","Quiet service please",NULL,"Satisfied","2025-09-10 11:06:40","2025-09-10 18:06:40"
"BS000689","IND004075","SVC0260",1,"2870.61","2870.61","516.71","3387.32","2025-09-04","17:12:00","Pending","EMP0184","Quiet service please",5,"Highly recommended","2025-09-01 20:06:40","2025-09-04 18:06:40"
"BS000690","IND003457","SVC0025",2,"5512.38","11024.76","1984.46","13009.22","2025-08-06","09:02:00","Pending","EMP0664","Group service",5,"Outstanding","2025-08-05 01:06:40","2025-08-06 18:06:40"
"BS000691","IND002969","SVC0108",2,"7533.67","15067.34","2712.12","17779.46","2025-07-21","21:57:00","Completed","EMP0221","Vegetarian preference",5,"Excellent service","2025-07-18 22:06:40","2025-07-21 18:06:40"
"BS000692","IND004665","SVC0048",1,"765.68","765.68","137.82","903.50","2025-07-21","09:47:00","Confirmed","EMP0078","English speaking staff",3,"Highly recommended","2025-07-20 05:06:40","2025-07-21 18:06:40"
"BS000693","IND001668","SVC0042",2,"3078.75","6157.50","1108.35","7265.85","2025-08-25","16:45:00","In Progress","EMP0716","No spicy food",5,"Outstanding","2025-08-25 15:06:40","2025-08-25 18:06:40"
"BS000694","IND000965","SVC0150",3,"6896.06","20688.18","3723.87","24412.05","2025-08-01","16:47:00","Completed","EMP0583","Late evening service",5,"Excellent service","2025-08-01 10:06:40","2025-08-01 18:06:40"
"BS000695","IND004136","SVC0233",4,"2680.14","10720.56","1929.70","12650.26","2025-08-13","22:07:00","Cancelled","EMP0270","English speaking staff",5,NULL,"2025-08-12 06:06:40","2025-08-13 18:06:40"
"BS000696","IND002037","SVC0097",2,"3648.47","7296.94","1313.45","8610.39","2025-09-27","10:51:00","Completed","EMP0222","Hindi speaking staff",NULL,"Average experience","2025-09-24 22:06:40","2025-09-27 18:06:40"
"BS000697","IND001520","SVC0235",5,"2090.82","10454.10","1881.74","12335.84","2025-08-11","20:02:00","Completed","EMP0342","Call before arrival",NULL,"Average experience","2025-08-10 05:06:40","2025-08-11 18:06:40"
"BS000698","IND000749","SVC0130",4,"6637.69","26550.76","4779.14","31329.90","2025-08-10","16:12:00","Confirmed","EMP0450","English speaking staff",3,"Excellent service","2025-08-09 19:06:40","2025-08-10 18:06:40"
"BS000699","IND003043","SVC0009",1,"3126.95","3126.95","562.85","3689.80","2025-07-08","06:41:00","Pending","EMP0740","Vegetarian preference",5,"Excellent service","2025-07-06 03:06:40","2025-07-08 18:06:40"
"BS000700","IND004654","SVC0125",5,"3496.66","17483.30","3146.99","20630.29","2025-09-02","12:50:00","Pending","EMP0321","Early morning service",NULL,NULL,"2025-08-30 20:06:40","2025-09-02 18:06:40"
