"room_id","hotel_id","room_number","room_type","bed_type","capacity","size_sqft","base_price_inr","current_status","floor_number","view_type","amenities","gst_rate_percent","created_at","updated_at"
1044,30,"2048","Standard AC","Single",7,813,"7604.00","Available",2,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1045,24,"820","Pool View","Single",8,1345,"4912.00","Occupied",8,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1046,32,"430","Palace Room","Single",2,255,"14667.00","Out of Order",4,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1047,25,"1429","Garden View","Single",1,1311,"4404.00","Out of Order",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1048,1,"1304","Business Room","Single",6,591,"7646.00","Maintenance",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1049,49,"316","Deluxe AC","King",4,348,"14611.00","Occupied",3,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1050,31,"1345","Standard AC","Single",5,1238,"5601.00","Housekeeping",1,"Lake View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1051,36,"717","Garden View","King",6,865,"4908.00","Occupied",7,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1052,49,"1505","Royal Suite","Single",2,822,"8307.00","Out of Order",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1053,15,"1637","Deluxe AC","Single",4,901,"6206.00","Maintenance",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1054,48,"725","Executive Room","Queen",2,1254,"4146.00","Out of Order",7,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1055,8,"234","Honeymoon Suite","King",2,240,"19484.00","Maintenance",2,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1056,42,"432","Luxury Villa","Single",5,650,"21756.00","Maintenance",4,"Pool View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1057,15,"1023","Deluxe AC","Queen",3,1350,"9848.00","Maintenance",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1058,16,"1928","Presidential Suite","Single",4,493,"22999.00","Housekeeping",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1059,12,"1621","Luxury Villa","King",5,1054,"25068.00","Available",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1060,10,"918","Family Suite","Queen",3,337,"9550.00","Out of Order",9,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1061,18,"736","Maharaja Suite","Double",8,937,"10483.00","Occupied",7,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1062,25,"935","Honeymoon Suite","Single",2,1139,"33145.00","Out of Order",9,"Forest View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1063,41,"1013","Family Suite","King",8,1057,"19855.00","Maintenance",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1064,3,"1027","Family Suite","King",8,1033,"24923.00","Out of Order",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1065,42,"1423","Pool View","King",3,1179,"5998.00","Occupied",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1066,38,"2029","Pool View","Double",3,761,"5265.00","Out of Order",2,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1067,38,"1935","Maharaja Suite","Double",2,1437,"33068.00","Occupied",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1068,39,"313","Honeymoon Suite","Queen",3,519,"22435.00","Maintenance",3,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1069,22,"426","Heritage Room","Queen",6,810,"14795.00","Maintenance",4,"City View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1070,20,"1043","Honeymoon Suite","King",4,1133,"14455.00","Out of Order",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1071,20,"1110","Royal Suite","Single",2,717,"9284.00","Out of Order",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1072,36,"207","Maharaja Suite","Single",2,1500,"17506.00","Out of Order",2,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1073,2,"736","Executive Room","Queen",4,288,"11549.00","Housekeeping",7,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1074,46,"1828","Traditional Haveli Room","King",3,836,"8526.00","Out of Order",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1075,7,"336","Honeymoon Suite","Double",6,512,"29469.00","Out of Order",3,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1076,21,"1709","Palace Room","Double",5,861,"18660.00","Maintenance",1,"Pool View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1077,11,"1015","Family Suite","Twin",2,786,"23716.00","Maintenance",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1078,10,"833","Executive Room","Double",4,1162,"5158.00","Out of Order",8,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1079,39,"417","Deluxe AC","King",4,378,"10852.00","Occupied",4,"Forest View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1080,9,"446","Heritage Room","Single",5,345,"8835.00","Out of Order",4,"City View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1081,17,"201","Family Suite","Twin",4,316,"30439.00","Occupied",2,"Forest View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1082,9,"840","Honeymoon Suite","Double",1,903,"31374.00","Maintenance",8,"Heritage View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1083,3,"1647","Standard AC","Single",3,560,"4537.00","Housekeeping",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1084,21,"146","Presidential Suite","Single",4,1303,"32620.00","Available",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1085,12,"1425","Standard AC","Twin",1,439,"7230.00","Available",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1086,43,"1009","Maharaja Suite","King",6,657,"15409.00","Available",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1087,16,"535","Presidential Suite","King",8,602,"9697.00","Maintenance",5,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1088,26,"1439","Presidential Suite","Double",4,1398,"15747.00","Maintenance",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1089,46,"332","Heritage Room","Queen",7,399,"12210.00","Occupied",3,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1090,43,"1137","Luxury Villa","Queen",2,754,"29387.00","Housekeeping",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1091,6,"248","Presidential Suite","Single",6,410,"23614.00","Maintenance",2,"City View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1092,42,"742","Executive Room","Single",1,656,"8498.00","Available",7,"City View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1093,25,"1843","Presidential Suite","Double",7,796,"26606.00","Occupied",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1094,35,"111","Garden View","Queen",1,771,"2869.00","Available",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1095,38,"448","Honeymoon Suite","Single",2,427,"22671.00","Occupied",4,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1096,50,"1823","Family Suite","King",5,1062,"31697.00","Out of Order",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1097,46,"1344","Heritage Room","Double",4,1038,"8994.00","Housekeeping",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1098,11,"1038","Garden View","Double",8,1055,"7166.00","Out of Order",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1099,46,"1601","Palace Room","Single",8,1027,"23274.00","Out of Order",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1100,12,"128","Business Room","Double",8,1340,"4832.00","Out of Order",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1101,13,"1447","Luxury Villa","Double",1,1039,"12320.00","Out of Order",1,"City View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1102,28,"1625","Luxury Villa","Twin",7,1421,"32219.00","Housekeeping",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1103,32,"320","Standard AC","King",6,1079,"3092.00","Occupied",3,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1104,30,"518","Maharaja Suite","Single",4,1140,"22087.00","Maintenance",5,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1105,19,"1238","Honeymoon Suite","King",7,805,"24580.00","Housekeeping",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1106,39,"1831","Pool View","Queen",4,1030,"4609.00","Occupied",1,"Pool View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1107,46,"1228","Royal Suite","Twin",7,1368,"8299.00","Housekeeping",1,"Mountain View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1108,32,"1942","Family Suite","Single",8,964,"10184.00","Maintenance",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1109,39,"1511","Pool View","Double",4,826,"7196.00","Maintenance",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1110,24,"425","Standard AC","King",8,1214,"7364.00","Out of Order",4,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1111,22,"641","Royal Suite","Twin",8,504,"18156.00","Housekeeping",6,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1112,11,"1418","Standard AC","Single",1,1454,"3293.00","Out of Order",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1113,7,"1639","Pool View","Single",6,996,"3075.00","Occupied",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1114,5,"632","Royal Suite","Double",7,529,"26211.00","Occupied",6,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1115,4,"715","Business Room","Double",7,859,"4392.00","Out of Order",7,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1116,13,"250","Deluxe AC","Twin",6,1048,"6826.00","Out of Order",2,"City View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1117,25,"1726","Family Suite","Single",2,1331,"9824.00","Housekeeping",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1118,32,"142","Traditional Haveli Room","Queen",5,383,"11554.00","Available",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1119,28,"1442","Family Suite","Single",5,634,"25731.00","Occupied",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1120,36,"2005","Honeymoon Suite","Twin",3,1315,"26549.00","Housekeeping",2,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1121,42,"1911","Maharaja Suite","King",4,340,"22055.00","Maintenance",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1122,24,"308","Standard AC","Double",6,1294,"2545.00","Out of Order",3,"Sea View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1123,24,"1139","Executive Room","Single",3,754,"13381.00","Maintenance",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1124,12,"1527","Honeymoon Suite","King",5,781,"25753.00","Available",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1125,47,"214","Maharaja Suite","Single",6,995,"27884.00","Available",2,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1126,11,"724","Heritage Room","Single",6,914,"9065.00","Out of Order",7,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1127,6,"924","Honeymoon Suite","Queen",1,1319,"32505.00","Maintenance",9,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1128,4,"1010","Deluxe AC","Queen",8,969,"9612.00","Occupied",1,"Forest View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1129,45,"901","Traditional Haveli Room","Twin",7,857,"12398.00","Out of Order",9,"City View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1130,13,"820","Family Suite","Queen",5,1080,"17603.00","Out of Order",8,"Pool View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1131,44,"2020","Heritage Room","King",4,914,"6831.00","Available",2,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1132,6,"450","Executive Room","Double",6,1282,"10543.00","Housekeeping",4,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1133,33,"503","Standard AC","Twin",5,1073,"7947.00","Maintenance",5,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1134,5,"1826","Standard AC","Single",8,277,"7182.00","Housekeeping",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1135,37,"739","Presidential Suite","Queen",6,1363,"12083.00","Housekeeping",7,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1136,11,"1826","Deluxe AC","Twin",5,584,"11728.00","Maintenance",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1137,49,"304","Presidential Suite","Queen",8,1293,"28201.00","Occupied",3,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1138,21,"1836","Pool View","Twin",7,428,"7623.00","Occupied",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1139,9,"637","Garden View","Single",5,437,"5713.00","Maintenance",6,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1140,25,"913","Honeymoon Suite","Double",1,446,"33217.00","Maintenance",9,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1141,37,"1519","Standard AC","Double",4,1333,"4360.00","Maintenance",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1142,40,"1542","Business Room","Double",1,821,"5582.00","Out of Order",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1143,43,"1423","Family Suite","Double",8,987,"27650.00","Maintenance",1,"Mountain View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1144,41,"624","Executive Room","King",6,1360,"5061.00","Out of Order",6,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1145,16,"1641","Maharaja Suite","Queen",6,335,"9466.00","Housekeeping",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1146,47,"525","Standard AC","Queen",8,236,"3846.00","Out of Order",5,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1147,6,"1416","Presidential Suite","Queen",1,1312,"12534.00","Occupied",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1148,15,"446","Executive Room","Double",6,684,"13447.00","Available",4,"Sea View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
1149,32,"243","Maharaja Suite","Queen",3,534,"26266.00","Occupied",2,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
