"inventory_id","hotel_id","item_name","category","current_stock","minimum_stock","maximum_stock","unit_of_measure","unit_price_inr","total_value_inr","gst_rate_percent","supplier_name","supplier_contact","supplier_gst","last_ordered_date","next_order_date","expiry_date","storage_location","hsn_code","created_at","updated_at"
"INV000319",49,"Hotel Item 319","Room Supplies",1714,257,4799,"rolls","148.38","254323.32","12.00","Hotel Essentials India","+91-86205-92606","30ABCDE4911Z5F1","2025-07-05","2025-09-12","2026-05-13","Kitchen Store","318862","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000320",47,"Hotel Item 320","Room Supplies",1156,173,3236,"rolls","845.76","977698.56","18.00","Hotel Essentials India","+91-83334-26847","48ABCDE6234Z5F1","2025-05-11","2025-08-28",NULL,"Kitchen Store","828584","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000321",27,"Hotel Item 321","Room Supplies",1554,233,4351,"units","817.85","1270938.90","5.00","Indian Hotel Supplies Ltd","+91-84898-12572","52ABCDE3696Z5F1","2025-06-07","2025-09-27",NULL,"Kitchen Store","749556","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000322",29,"Hotel Item 322","Amenities",2395,359,6706,"rolls","1460.67","3498304.65","5.00","Hotel Essentials India","+91-92192-84528","28ABCDE6597Z5F1","2025-08-18","2025-09-20",NULL,"Main Store","168362","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000323",33,"Hotel Item 323","Bathroom Supplies",2424,363,6787,"bottles","1465.80","3553099.20","12.00","Hotel Essentials India","+91-92992-84052","37ABCDE4929Z5F1","2025-04-25","2025-09-02",NULL,"Kitchen Store","336631","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000324",49,"Hotel Item 324","Bathroom Supplies",586,87,1640,"sets","163.65","95898.90","28.00","Hotel Essentials India","+91-97466-94931","82ABCDE1091Z5F1","2025-07-05","2025-09-10",NULL,"Kitchen Store","285010","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000325",17,"Hotel Item 325","Amenities",711,106,1990,"units","827.94","588665.34","12.00","Hotel Essentials India","+91-68124-45310","99ABCDE3032Z5F1","2025-06-19","2025-09-03","2025-12-08","Kitchen Store","861846","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000326",45,"Hotel Item 326","Kitchen Supplies",1124,168,3147,"packets","1400.92","1574634.08","12.00","Hotel Essentials India","+91-84735-30720","64ABCDE8628Z5F1","2025-06-20","2025-08-30",NULL,"Housekeeping Store","244580","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000327",25,"Hotel Item 327","Kitchen Supplies",1685,252,4718,"rolls","1236.72","2083873.20","18.00","Indian Hotel Supplies Ltd","+91-69274-16073","34ABCDE5341Z5F1","2025-05-10","2025-09-23","2027-04-23","Housekeeping Store","251881","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000328",10,"Hotel Item 328","Bathroom Supplies",2795,419,7825,"pieces","1047.50","2927762.50","18.00","Indian Hotel Supplies Ltd","+91-91785-33948","86ABCDE8083Z5F1","2025-06-09","2025-09-03","2027-03-17","Kitchen Store","120492","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000329",27,"Hotel Item 329","Room Supplies",2005,300,5614,"pieces","988.49","1981922.45","18.00","Hotel Essentials India","+91-98503-55950","76ABCDE3874Z5F1","2025-05-05","2025-09-12",NULL,"Kitchen Store","844819","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000330",22,"Hotel Item 330","Room Supplies",538,80,1506,"units","193.07","103871.66","12.00","Hotel Essentials India","+91-92124-41435","33ABCDE7578Z5F1","2025-04-21","2025-08-23","2027-03-03","Kitchen Store","318832","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000331",7,"Hotel Item 331","Bathroom Supplies",1090,163,3052,"sets","1497.90","1632711.00","5.00","Hotel Essentials India","+91-71309-55000","20ABCDE7526Z5F1","2025-07-14","2025-08-23",NULL,"Kitchen Store","142466","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000332",23,"Hotel Item 332","Kitchen Supplies",1526,228,4272,"packets","1443.20","2202323.20","18.00","Hotel Essentials India","+91-64486-34725","47ABCDE5492Z5F1","2025-04-24","2025-08-28",NULL,"Kitchen Store","564581","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000333",48,"Hotel Item 333","Kitchen Supplies",2886,432,8080,"packets","501.89","1448454.54","5.00","Indian Hotel Supplies Ltd","+91-94973-39860","69ABCDE3177Z5F1","2025-08-08","2025-08-22",NULL,"Housekeeping Store","261355","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000334",36,"Hotel Item 334","Bathroom Supplies",498,74,1394,"units","998.40","497203.20","28.00","Indian Hotel Supplies Ltd","+91-81557-12591","69ABCDE5136Z5F1","2025-08-05","2025-09-27","2027-08-17","Kitchen Store","465372","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000335",5,"Hotel Item 335","Bathroom Supplies",1225,183,3430,"units","339.50","415887.50","12.00","Hotel Essentials India","+91-61913-24240","86ABCDE6265Z5F1","2025-08-14","2025-09-13","2027-08-09","Main Store","280636","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000336",45,"Hotel Item 336","Amenities",1429,214,4001,"units","548.94","784435.26","18.00","Indian Hotel Supplies Ltd","+91-71477-64022","61ABCDE7360Z5F1","2025-06-06","2025-09-26","2027-01-31","Main Store","387822","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000337",20,"Hotel Item 337","Kitchen Supplies",927,139,2595,"units","197.68","183249.36","18.00","Hotel Essentials India","+91-65889-76503","17ABCDE5894Z5F1","2025-06-27","2025-09-15",NULL,"Housekeeping Store","842467","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000338",9,"Hotel Item 338","Kitchen Supplies",2755,413,7713,"bottles","781.78","2153803.90","28.00","Hotel Essentials India","+91-77029-25698","80ABCDE7177Z5F1","2025-07-30","2025-09-06","2027-07-02","Housekeeping Store","110897","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000339",14,"Hotel Item 339","Kitchen Supplies",203,30,568,"bottles","1356.12","275292.36","5.00","Indian Hotel Supplies Ltd","+91-63497-80900","79ABCDE8381Z5F1","2025-06-22","2025-09-01",NULL,"Main Store","530446","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000340",5,"Hotel Item 340","Bathroom Supplies",2616,392,7324,"bottles","336.78","881016.48","28.00","Indian Hotel Supplies Ltd","+91-89528-48763","23ABCDE8548Z5F1","2025-08-05","2025-09-13",NULL,"Main Store","207820","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000341",24,"Hotel Item 341","Room Supplies",2318,347,6490,"rolls","1444.42","3348165.56","5.00","Indian Hotel Supplies Ltd","+91-91525-40813","12ABCDE8765Z5F1","2025-07-13","2025-09-29","2028-03-12","Main Store","220441","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000342",13,"Hotel Item 342","Room Supplies",1746,261,4888,"bottles","187.35","327113.10","12.00","Hotel Essentials India","+91-82476-15193","82ABCDE7379Z5F1","2025-08-17","2025-09-17","2028-06-04","Kitchen Store","487046","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000343",10,"Hotel Item 343","Kitchen Supplies",869,130,2433,"bottles","1325.61","1151955.09","18.00","Indian Hotel Supplies Ltd","+91-75881-63325","21ABCDE2016Z5F1","2025-05-26","2025-08-24",NULL,"Main Store","410334","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000344",14,"Hotel Item 344","Bathroom Supplies",1212,181,3393,"pieces","1493.41","1810012.92","12.00","Indian Hotel Supplies Ltd","+91-77389-94124","88ABCDE6765Z5F1","2025-06-27","2025-09-20","2026-09-22","Housekeeping Store","950884","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000345",3,"Hotel Item 345","Kitchen Supplies",2619,392,7333,"bottles","974.65","2552608.35","5.00","Indian Hotel Supplies Ltd","+91-84115-97082","47ABCDE9220Z5F1","2025-08-01","2025-09-26","2028-03-13","Main Store","547688","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000346",25,"Hotel Item 346","Bathroom Supplies",1340,201,3751,"rolls","367.91","492999.40","12.00","Indian Hotel Supplies Ltd","+91-63078-34135","88ABCDE3529Z5F1","2025-05-15","2025-08-20",NULL,"Kitchen Store","374884","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000347",48,"Hotel Item 347","Amenities",1821,273,5098,"sets","1041.58","1896717.18","18.00","Indian Hotel Supplies Ltd","+91-87204-11665","82ABCDE5640Z5F1","2025-08-04","2025-10-01",NULL,"Kitchen Store","438820","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000348",48,"Hotel Item 348","Kitchen Supplies",886,132,2480,"bottles","135.16","119751.76","5.00","Hotel Essentials India","+91-85054-14163","57ABCDE5304Z5F1","2025-07-10","2025-09-24","2026-08-07","Main Store","797033","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000349",42,"Hotel Item 349","Room Supplies",435,65,1218,"bottles","522.22","227165.70","18.00","Hotel Essentials India","+91-89935-48787","29ABCDE5005Z5F1","2025-06-22","2025-08-25",NULL,"Kitchen Store","909817","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000350",1,"Hotel Item 350","Kitchen Supplies",1694,254,4743,"rolls","957.44","1621903.36","28.00","Indian Hotel Supplies Ltd","+91-68299-23447","65ABCDE4476Z5F1","2025-05-28","2025-09-28",NULL,"Main Store","450051","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000351",23,"Hotel Item 351","Room Supplies",2557,383,7159,"rolls","915.84","2341802.88","28.00","Hotel Essentials India","+91-78649-55608","32ABCDE5760Z5F1","2025-08-10","2025-08-21",NULL,"Main Store","639596","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000352",9,"Hotel Item 352","Room Supplies",1743,261,4880,"pieces","1204.34","2099164.62","18.00","Hotel Essentials India","+91-72082-32721","29ABCDE5490Z5F1","2025-07-30","2025-09-27","2027-05-10","Kitchen Store","928574","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000353",26,"Hotel Item 353","Amenities",2009,301,5625,"rolls","723.10","1452707.90","28.00","Indian Hotel Supplies Ltd","+91-81252-85978","47ABCDE7888Z5F1","2025-08-03","2025-09-20","2027-12-15","Main Store","767922","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000354",32,"Hotel Item 354","Kitchen Supplies",2323,348,6504,"pieces","279.60","649510.80","18.00","Hotel Essentials India","+91-65739-63849","72ABCDE4879Z5F1","2025-05-23","2025-08-23","2026-02-04","Kitchen Store","879348","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000355",15,"Hotel Item 355","Bathroom Supplies",1426,213,3992,"units","960.26","1369330.76","18.00","Hotel Essentials India","+91-94430-47813","17ABCDE5033Z5F1","2025-08-01","2025-09-29","2027-08-18","Housekeeping Store","641236","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000356",48,"Hotel Item 356","Kitchen Supplies",2927,439,8195,"packets","720.96","2110249.92","5.00","Indian Hotel Supplies Ltd","+91-67787-47980","81ABCDE6647Z5F1","2025-08-06","2025-10-02",NULL,"Housekeeping Store","156051","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000357",11,"Hotel Item 357","Kitchen Supplies",484,72,1355,"sets","835.36","404314.24","28.00","Hotel Essentials India","+91-75203-92745","47ABCDE1530Z5F1","2025-08-18","2025-09-08",NULL,"Kitchen Store","537938","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000358",45,"Hotel Item 358","Bathroom Supplies",1091,163,3054,"sets","812.49","886426.59","5.00","Hotel Essentials India","+91-68759-51510","48ABCDE5464Z5F1","2025-05-22","2025-09-04","2028-06-18","Housekeeping Store","577425","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000359",6,"Hotel Item 359","Bathroom Supplies",1033,154,2892,"units","532.04","549597.32","12.00","Hotel Essentials India","+91-64830-28573","24ABCDE7296Z5F1","2025-05-05","2025-10-02",NULL,"Housekeeping Store","180246","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000360",32,"Hotel Item 360","Room Supplies",960,144,2688,"bottles","704.83","676636.80","28.00","Hotel Essentials India","+91-71941-23422","92ABCDE9789Z5F1","2025-07-30","2025-09-09",NULL,"Main Store","502297","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000361",50,"Hotel Item 361","Bathroom Supplies",2418,362,6770,"rolls","1376.71","3328884.78","28.00","Hotel Essentials India","+91-94362-84370","25ABCDE7902Z5F1","2025-07-24","2025-08-25","2027-03-29","Main Store","516636","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000362",30,"Hotel Item 362","Room Supplies",405,60,1134,"sets","365.55","148047.75","18.00","Indian Hotel Supplies Ltd","+91-72213-69344","41ABCDE4438Z5F1","2025-06-27","2025-08-23",NULL,"Main Store","556693","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000363",7,"Hotel Item 363","Amenities",864,129,2419,"rolls","1495.48","1292094.72","18.00","Indian Hotel Supplies Ltd","+91-62557-85239","38ABCDE8696Z5F1","2025-07-21","2025-08-30",NULL,"Main Store","893621","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000364",35,"Hotel Item 364","Room Supplies",2508,376,7022,"packets","760.45","1907208.60","18.00","Indian Hotel Supplies Ltd","+91-89248-90235","85ABCDE3175Z5F1","2025-05-16","2025-09-08",NULL,"Main Store","557152","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000365",33,"Hotel Item 365","Bathroom Supplies",298,44,834,"bottles","1033.17","307884.66","12.00","Hotel Essentials India","+91-98852-50518","90ABCDE1514Z5F1","2025-08-16","2025-09-11","2026-02-27","Main Store","434723","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000366",41,"Hotel Item 366","Kitchen Supplies",2300,345,6440,"rolls","975.02","2242546.00","5.00","Indian Hotel Supplies Ltd","+91-66577-54676","29ABCDE9065Z5F1","2025-04-29","2025-09-16","2028-01-28","Main Store","813358","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000367",19,"Hotel Item 367","Amenities",315,47,882,"units","692.48","218131.20","28.00","Indian Hotel Supplies Ltd","+91-98835-36945","72ABCDE6668Z5F1","2025-06-10","2025-09-13",NULL,"Kitchen Store","341528","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000368",43,"Hotel Item 368","Kitchen Supplies",1350,202,3779,"rolls","848.39","1145326.50","12.00","Indian Hotel Supplies Ltd","+91-84019-95300","75ABCDE6756Z5F1","2025-08-15","2025-08-20","2026-01-01","Kitchen Store","826619","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000369",35,"Hotel Item 369","Amenities",1624,243,4547,"pieces","528.32","857991.68","12.00","Hotel Essentials India","+91-71524-95839","55ABCDE2844Z5F1","2025-08-15","2025-09-08",NULL,"Kitchen Store","833193","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000370",36,"Hotel Item 370","Amenities",306,45,856,"pieces","194.57","59538.42","5.00","Hotel Essentials India","+91-75737-86477","58ABCDE4139Z5F1","2025-08-08","2025-08-21","2027-05-11","Housekeeping Store","389442","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000371",50,"Hotel Item 371","Room Supplies",307,46,859,"pieces","561.93","172512.51","18.00","Hotel Essentials India","+91-86157-30802","48ABCDE8296Z5F1","2025-07-08","2025-10-01",NULL,"Housekeeping Store","516693","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000372",21,"Hotel Item 372","Amenities",1359,203,3805,"sets","1362.00","1850958.00","28.00","Hotel Essentials India","+91-87965-76469","70ABCDE2992Z5F1","2025-06-08","2025-09-25","2026-11-13","Housekeeping Store","672635","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000373",23,"Hotel Item 373","Amenities",790,118,2212,"pieces","1434.36","1133144.40","18.00","Hotel Essentials India","+91-83354-87092","26ABCDE9685Z5F1","2025-06-20","2025-09-16","2028-01-30","Housekeeping Store","223119","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000374",37,"Hotel Item 374","Amenities",1883,282,5272,"packets","1330.61","2505538.63","12.00","Hotel Essentials India","+91-92288-35637","67ABCDE5220Z5F1","2025-07-20","2025-09-03",NULL,"Housekeeping Store","169740","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000375",48,"Hotel Item 375","Amenities",758,113,2122,"bottles","1288.83","976933.14","12.00","Indian Hotel Supplies Ltd","+91-65496-95324","87ABCDE8385Z5F1","2025-05-26","2025-09-30",NULL,"Housekeeping Store","461674","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000376",36,"Hotel Item 376","Kitchen Supplies",2796,419,7828,"units","236.16","660303.36","5.00","Hotel Essentials India","+91-67861-73564","98ABCDE6583Z5F1","2025-04-24","2025-09-12","2027-09-05","Main Store","206212","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000377",33,"Hotel Item 377","Bathroom Supplies",2668,400,7470,"bottles","287.50","767050.00","18.00","Hotel Essentials India","+91-99482-43554","58ABCDE9835Z5F1","2025-06-26","2025-08-23","2027-01-26","Kitchen Store","749741","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000378",46,"Hotel Item 378","Bathroom Supplies",965,144,2702,"bottles","372.35","359317.75","5.00","Hotel Essentials India","+91-82154-92959","80ABCDE7366Z5F1","2025-07-17","2025-09-03","2028-02-05","Housekeeping Store","483884","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000379",17,"Hotel Item 379","Bathroom Supplies",1000,150,2800,"rolls","91.57","91570.00","28.00","Hotel Essentials India","+91-89817-65310","99ABCDE3458Z5F1","2025-04-27","2025-08-21",NULL,"Main Store","807629","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000380",45,"Hotel Item 380","Bathroom Supplies",272,40,761,"pieces","208.51","56714.72","12.00","Hotel Essentials India","+91-83702-80526","90ABCDE9643Z5F1","2025-06-08","2025-09-06","2026-07-13","Housekeeping Store","314313","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000381",5,"Hotel Item 381","Kitchen Supplies",651,97,1822,"units","646.78","421053.78","18.00","Hotel Essentials India","+91-73980-31233","90ABCDE5435Z5F1","2025-06-19","2025-09-22","2028-07-12","Housekeeping Store","165978","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000382",20,"Hotel Item 382","Room Supplies",1842,276,5157,"sets","556.24","1024594.08","18.00","Indian Hotel Supplies Ltd","+91-87082-90217","23ABCDE4850Z5F1","2025-07-01","2025-08-29",NULL,"Kitchen Store","472172","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000383",33,"Hotel Item 383","Bathroom Supplies",1224,183,3427,"pieces","55.17","67528.08","12.00","Indian Hotel Supplies Ltd","+91-75081-51084","36ABCDE1707Z5F1","2025-07-13","2025-09-30",NULL,"Main Store","625324","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000384",34,"Hotel Item 384","Bathroom Supplies",2753,412,7708,"rolls","1319.33","3632115.49","5.00","Indian Hotel Supplies Ltd","+91-99829-18552","64ABCDE9452Z5F1","2025-08-12","2025-09-14","2026-11-24","Main Store","705394","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000385",16,"Hotel Item 385","Amenities",650,97,1819,"units","754.63","490509.50","28.00","Hotel Essentials India","+91-92719-10296","43ABCDE9857Z5F1","2025-07-03","2025-09-25",NULL,"Kitchen Store","895325","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000386",47,"Hotel Item 386","Bathroom Supplies",157,23,439,"units","832.94","130771.58","18.00","Hotel Essentials India","+91-91994-84063","20ABCDE6930Z5F1","2025-07-30","2025-09-21",NULL,"Main Store","707723","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000387",30,"Hotel Item 387","Bathroom Supplies",2532,379,7089,"units","194.71","493005.72","28.00","Hotel Essentials India","+91-89427-64713","15ABCDE2290Z5F1","2025-06-22","2025-08-30","2026-05-12","Main Store","211231","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000388",37,"Hotel Item 388","Kitchen Supplies",204,30,571,"units","885.39","180619.56","5.00","Indian Hotel Supplies Ltd","+91-75525-93186","58ABCDE8829Z5F1","2025-04-30","2025-09-22","2028-07-19","Kitchen Store","901257","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000389",49,"Hotel Item 389","Amenities",2613,391,7316,"packets","1342.72","3508527.36","5.00","Indian Hotel Supplies Ltd","+91-76435-69591","91ABCDE5937Z5F1","2025-07-18","2025-10-03","2026-08-08","Main Store","114224","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000390",36,"Hotel Item 390","Amenities",2340,351,6552,"pieces","1341.15","3138291.00","28.00","Indian Hotel Supplies Ltd","+91-64716-73432","49ABCDE2867Z5F1","2025-05-16","2025-09-01",NULL,"Kitchen Store","709123","2025-08-19 00:00:00","2025-08-19 00:00:00"
"INV000391",14,"Hotel Item 391","Amenities",1372,205,3841,"units","510.20","699994.40","5.00","Indian Hotel Supplies Ltd","+91-96560-87035","64ABCDE7198Z5F1","2025-06-01","2025-08-24",NULL,"Kitchen Store","827037","2025-08-19 00:00:00","2025-08-19 00:00:00"
